Tweet,Retweet Count,Mention Count,Follower Count,Verified,Bot Label,Created At,Hashtags
26330,71,98,0,7686,1,1,281,1
26331,95,9,5,336,0,1,269,1
26332,65,35,5,2660,0,1,258,1
26333,50,16,4,3512,0,1,275,1
26334,68,16,2,100,0,0,279,1
26335,55,5,4,375,0,0,280,1
26336,66,19,2,3487,1,1,267,1
26337,77,10,1,6043,0,1,269,1
26338,57,96,2,7742,0,0,268,1
26339,80,55,3,1380,1,0,269,1
26340,79,41,2,6093,0,0,279,1
26341,45,37,2,936,1,0,279,1
26342,46,24,3,6101,0,0,243,1
26343,60,14,2,5057,1,1,274,1
26344,35,44,2,2748,1,1,268,1
26345,75,48,5,1787,0,0,263,1
26346,52,93,3,3036,0,1,279,1
26347,52,92,2,5819,0,1,262,1
26348,47,69,4,4193,1,0,255,1
26349,91,96,0,5240,0,0,268,1
26350,71,60,1,7608,1,1,249,1
26351,86,4,0,1463,1,0,258,1
26352,69,5,2,9956,0,0,274,1
26353,49,30,4,8428,0,1,245,1
26354,77,48,3,5325,0,1,251,0
26355,53,56,5,1482,0,1,258,0
26356,44,64,4,9812,1,1,268,1
26357,76,51,3,1670,1,0,268,1
26358,57,89,4,6058,0,0,246,1
26359,44,10,4,6299,0,1,244,1
26360,60,30,5,1375,0,0,255,1
26361,62,44,4,7933,0,0,255,1
26362,57,70,3,7754,0,0,248,0
26363,45,13,5,2496,0,1,261,1
26364,47,2,2,5709,0,0,248,0
26365,78,91,5,6987,0,1,249,1
26366,87,6,2,2694,1,0,255,1
26367,37,88,4,9767,0,0,281,1
26368,72,98,1,830,1,0,254,1
26369,88,46,1,3962,1,0,267,0
26370,48,29,2,3787,0,1,275,1
26371,70,100,2,4024,0,0,249,1
26372,58,73,0,9974,1,0,261,1
26373,74,36,1,9808,1,1,273,1
26374,87,94,0,8726,1,0,275,1
26375,60,3,5,9129,1,0,274,1
26376,73,32,0,7623,1,1,249,0
26377,44,67,0,2130,0,1,263,1
26378,36,3,3,9744,1,0,260,1
26379,74,23,5,3845,1,1,251,0
26380,77,45,2,2457,1,1,249,1
26381,41,20,5,5121,0,0,258,0
26382,38,21,0,7175,1,0,265,1
26383,80,66,3,2120,0,0,249,0
26384,51,37,4,390,1,1,278,1
26385,40,10,2,6673,0,1,272,1
26386,79,89,3,6914,1,0,278,1
26387,44,55,0,820,0,1,259,1
26388,51,20,0,2832,1,1,264,0
26389,66,23,2,2982,1,1,253,0
26390,88,51,3,3081,0,1,273,1
26391,89,24,0,2918,0,1,261,1
26392,67,11,4,3502,1,1,255,1
26393,62,54,5,6191,1,1,244,1
26394,55,78,0,6278,0,1,247,1
26395,45,44,0,3426,1,0,278,1
26396,83,41,2,2179,0,1,260,0
26397,67,79,5,6368,1,1,275,1
26398,76,45,1,8728,1,1,269,1
26399,86,20,5,1094,1,1,281,1
26400,60,19,4,539,1,0,274,1
26401,62,91,4,1378,0,0,279,1
26402,47,19,3,2887,0,1,246,1
26403,62,5,5,9639,1,1,243,1
26404,83,38,0,2844,0,1,244,1
26405,74,83,4,1416,1,1,280,1
26406,34,89,0,127,0,1,245,1
26407,56,15,5,2040,0,1,276,1
26408,77,51,0,7748,1,1,259,0
26409,38,68,0,897,1,1,261,0
26410,55,63,2,6316,1,0,257,1
26411,63,4,5,8269,1,1,277,1
26412,48,52,0,9556,0,0,260,1
26413,48,93,2,3389,0,1,256,0
26414,64,20,2,7750,1,1,265,1
26415,82,0,5,7952,1,1,267,1
26416,35,64,1,3767,1,0,281,1
26417,59,7,5,1605,1,1,263,1
26418,76,86,3,4345,1,1,268,1
26419,73,12,1,3664,0,0,272,1
26420,61,100,0,5330,1,1,248,1
26421,53,90,1,9701,1,0,260,1
26422,40,53,4,8836,1,0,254,1
26423,41,48,2,1001,0,1,272,0
26424,38,29,2,1910,0,1,264,1
26425,70,92,3,9686,1,0,265,1
26426,52,34,0,9728,0,0,281,1
26427,33,27,3,7741,0,0,243,1
26428,47,81,0,6929,0,0,243,0
26429,84,51,2,5566,1,0,272,0
26430,78,60,5,153,1,0,259,0
26431,50,92,3,8786,1,1,274,1
26432,67,21,2,8674,1,0,266,1
26433,71,88,5,676,0,1,268,1
26434,74,70,3,8001,1,0,281,1
26435,85,48,1,880,1,0,273,1
26436,76,90,0,1559,0,1,269,1
26437,78,54,3,222,0,0,251,1
26438,38,4,0,2845,1,0,267,0
26439,50,95,0,5028,1,1,267,1
26440,42,28,3,1481,0,0,253,0
26441,52,23,2,9024,0,1,258,0
26442,69,61,4,8787,0,1,278,1
26443,77,29,0,3272,0,1,247,1
26444,73,94,2,1819,1,0,261,1
26445,74,17,0,1982,0,0,261,1
26446,81,21,5,1988,1,0,270,0
26447,68,10,3,7615,1,1,247,1
26448,79,36,4,7770,1,1,249,1
26449,77,61,0,5782,0,0,252,1
26450,65,38,5,6635,0,1,262,1
26451,69,77,5,9363,1,0,260,1
26452,37,31,5,8358,1,1,281,1
26453,49,73,5,1621,0,0,241,1
26454,58,74,0,8445,0,1,271,1
26455,96,39,3,1894,0,1,279,1
26456,79,30,2,4269,1,0,280,1
26457,83,47,0,8588,0,1,270,1
26458,73,64,5,9193,0,1,250,0
26459,83,100,2,9759,0,0,271,1
26460,70,49,3,4067,1,0,263,1
26461,89,39,5,769,0,1,251,1
26462,46,83,3,6289,0,0,275,1
26463,50,9,2,98,1,0,277,1
26464,40,48,0,6089,0,1,281,1
26465,44,2,1,5930,1,1,250,1
26466,54,31,5,6201,1,0,250,1
26467,73,82,5,9797,0,1,280,0
26468,66,31,0,5047,1,0,279,1
26469,50,87,3,1784,1,1,260,1
26470,44,72,5,5393,0,1,250,0
26471,44,69,0,3250,1,1,263,1
26472,62,84,5,4022,0,0,269,0
26473,69,51,4,9284,0,1,267,0
26474,49,31,4,71,1,0,264,1
26475,56,83,1,4316,0,1,246,1
26476,72,21,1,5920,1,1,241,1
26477,51,61,4,7913,0,1,280,1
26478,71,30,5,7955,0,0,273,1
26479,91,71,5,7267,0,1,249,1
26480,74,89,0,6202,0,0,275,1
26481,75,8,4,1201,0,1,255,1
26482,92,62,3,4371,0,0,256,1
26483,45,64,0,8554,1,0,275,1
26484,42,95,5,4836,1,1,251,1
26485,61,57,3,4334,0,1,248,1
26486,48,67,0,9051,1,1,274,0
26487,82,8,0,4494,0,0,241,1
26488,29,16,4,5591,0,1,241,1
26489,57,3,4,8633,1,0,241,1
26490,70,76,0,4974,1,0,243,1
26491,80,53,3,3575,0,1,272,0
26492,32,91,2,4179,1,1,262,1
26493,77,5,5,2803,1,1,265,1
26494,55,21,4,977,1,0,270,1
26495,88,72,1,3862,0,0,255,1
26496,43,94,2,5486,0,1,276,1
26497,67,73,3,3586,1,0,274,1
26498,72,14,1,3841,0,1,255,1
26499,85,93,1,7696,1,0,246,1
26500,57,36,3,7460,0,1,249,1
26501,48,23,1,4226,0,0,276,1
26502,36,29,1,3717,1,0,243,1
26503,66,21,2,7030,1,1,255,0
26504,41,24,1,3147,0,0,243,0
26505,69,24,3,9030,1,1,248,1
26506,53,86,3,8605,0,0,249,1
26507,80,50,0,4763,0,0,266,1
26508,45,41,5,3956,0,0,257,0
26509,45,56,2,9529,0,0,248,1
26510,72,29,5,6131,1,1,270,1
26511,70,38,1,6539,1,0,247,1
26512,73,28,1,7756,1,0,277,1
26513,36,96,0,3192,1,1,280,1
26514,94,77,3,4346,1,0,270,1
26515,44,77,5,8016,1,1,260,1
26516,69,38,4,4662,1,1,271,1
26517,65,64,2,9384,1,1,259,1
26518,59,43,1,8996,1,0,269,1
26519,44,6,2,6001,1,0,244,1
26520,64,66,0,5814,1,1,280,1
26521,66,3,2,4171,0,1,242,1
26522,57,89,3,8805,1,0,275,1
26523,84,98,3,8497,1,1,247,1
26524,63,72,1,8211,0,1,244,0
26525,74,29,1,3218,1,1,245,1
26526,69,8,4,2512,1,0,252,1
26527,56,93,4,3160,0,0,244,1
26528,49,39,1,4889,0,1,263,1
26529,79,89,5,8003,0,1,255,1
26530,77,56,0,9278,0,0,266,0
26531,57,17,3,1717,1,1,249,1
26532,42,13,0,6713,0,1,247,1
26533,93,76,3,1529,0,0,264,1
26534,42,17,2,4584,1,0,279,1
26535,66,36,1,6122,0,0,252,1
26536,64,9,1,5736,0,1,249,1
26537,59,96,5,3598,0,0,244,1
26538,60,13,1,3130,0,1,247,0
26539,56,73,4,3367,1,1,246,1
26540,62,39,5,3173,0,0,276,1
26541,76,10,2,8442,0,0,279,1
26542,95,97,4,900,0,0,270,0
26543,36,85,3,2958,1,0,250,0
26544,81,42,3,3724,0,1,272,1
26545,37,81,2,1952,1,1,265,1
26546,56,1,4,3770,0,1,260,0
26547,46,69,2,9784,0,0,262,1
26548,65,85,1,1721,0,1,249,1
26549,78,52,4,6530,1,1,277,1
26550,85,64,0,5732,0,0,276,1
26551,83,70,4,1376,1,1,258,1
26552,35,6,5,5651,1,0,249,0
26553,79,24,3,6608,1,1,248,1
26554,48,96,5,2564,1,0,258,1
26555,96,64,5,5296,0,0,256,0
26556,82,43,5,2058,0,0,258,1
26557,49,82,4,1932,1,1,243,1
26558,61,84,2,397,0,0,271,1
26559,57,99,0,9536,1,0,279,1
26560,72,26,2,7382,0,1,249,1
26561,77,33,2,9864,1,0,246,1
26562,58,84,0,3814,1,0,278,1
26563,64,17,0,6580,1,0,253,1
26564,61,53,2,8864,1,0,246,1
26565,60,83,4,2868,0,0,279,1
26566,33,16,3,8333,1,0,252,1
26567,70,73,3,5380,0,0,265,0
26568,78,31,4,9106,0,1,278,1
26569,43,70,3,8189,0,0,249,1
26570,46,44,1,1369,1,0,275,1
26571,55,31,3,4674,1,1,278,1
26572,43,57,4,3563,0,1,264,1
26573,68,9,4,9003,1,1,251,1
26574,61,100,0,4027,1,1,262,1
26575,41,11,3,1880,1,0,259,1
26576,92,50,0,1107,1,0,262,0
26577,90,87,5,4437,0,0,263,0
26578,67,90,1,1909,0,0,268,1
26579,35,25,4,4760,0,1,277,1
26580,42,58,1,9233,1,0,263,1
26581,68,19,0,7802,0,1,263,1
26582,46,9,2,4396,0,0,251,1
26583,42,60,3,196,0,1,252,1
26584,64,78,3,5615,1,0,254,0
26585,62,18,5,5017,0,0,254,1
26586,60,54,4,3622,0,1,264,1
26587,70,95,0,3956,0,1,267,1
26588,58,63,1,1878,0,1,274,1
26589,74,30,2,8166,0,0,254,1
26590,78,77,5,2773,0,1,253,1
26591,84,16,3,201,1,0,281,1
26592,56,1,1,3603,0,1,265,0
26593,71,8,2,4076,0,0,247,1
26594,84,68,5,2123,0,0,256,1
26595,76,59,1,8289,1,0,252,1
26596,76,15,4,9916,1,1,269,1
26597,53,13,2,5047,0,1,250,1
26598,77,71,4,9898,1,1,280,1
26599,50,29,2,6837,0,0,249,1
26600,78,16,2,8003,0,1,271,0
26601,43,90,0,2254,1,1,257,1
26602,89,70,4,6559,1,1,265,1
26603,43,77,4,5335,0,1,277,1
26604,57,3,0,8133,0,1,260,0
26605,69,7,4,2476,0,0,270,1
26606,46,92,3,1355,0,0,262,0
26607,74,57,1,7163,1,0,260,1
26608,68,91,2,7069,0,1,273,1
26609,40,28,0,3027,0,0,266,1
26610,80,14,1,2989,1,1,271,1
26611,68,2,5,2239,1,1,275,0
26612,73,1,2,9643,1,1,243,0
26613,99,59,2,6284,0,1,263,1
26614,53,68,4,7486,0,1,246,1
26615,64,93,4,5500,1,1,247,1
26616,39,9,4,5069,0,0,277,1
26617,81,79,1,8475,0,0,269,1
26618,79,70,0,2221,1,1,275,1
26619,66,74,0,8759,0,1,275,1
26620,50,23,3,6026,1,0,248,1
26621,59,14,0,3069,0,1,262,1
26622,92,92,5,554,1,0,256,1
26623,46,92,1,1656,0,0,265,1
26624,49,92,5,6647,1,0,263,1
26625,73,78,3,5452,0,0,275,1
26626,38,76,2,8216,1,1,254,1
26627,53,57,2,902,0,1,241,1
26628,83,8,0,3808,1,0,261,0
26629,83,24,2,7723,1,0,252,1
26630,82,29,3,1185,0,0,272,1
26631,41,58,0,3081,0,1,275,1
26632,53,35,2,6589,1,1,241,1
26633,44,34,4,8214,1,0,265,1
26634,77,72,2,6328,1,0,249,0
26635,94,91,2,7335,1,1,281,0
26636,49,7,0,3758,1,0,277,1
26637,49,43,3,8401,0,0,243,1
26638,48,70,0,6202,1,1,265,1
26639,92,84,4,7842,1,1,265,1
26640,70,19,0,7512,1,0,272,1
26641,40,15,2,7909,0,0,253,1
26642,68,24,1,1785,1,0,267,1
26643,81,72,5,7946,0,0,281,1
26644,64,15,4,3915,1,0,268,1
26645,64,4,1,5470,1,0,269,1
26646,83,89,2,7417,0,0,252,1
26647,54,45,0,7175,0,1,259,1
26648,81,22,4,5448,0,1,243,0
26649,50,93,4,3560,1,1,258,1
26650,57,2,2,7629,1,1,245,1
26651,82,73,2,8821,0,1,259,0
26652,54,100,3,6287,1,1,279,0
26653,73,30,1,2255,1,1,263,1
26654,72,41,2,1813,1,1,246,1
26655,61,32,0,3057,1,1,265,1
26656,86,37,0,6381,0,0,269,1
26657,87,5,4,6396,0,1,263,0
26658,83,45,1,9078,1,0,263,1
26659,60,32,2,469,1,1,279,1
26660,55,90,5,3941,1,0,241,1
26661,80,44,1,1707,1,1,281,0
26662,79,15,0,9015,0,0,281,1
26663,62,15,5,6658,0,0,269,1
26664,48,97,1,2303,0,1,262,1
26665,58,41,3,4576,0,0,248,1
26666,78,39,3,6652,1,0,259,1
26667,68,37,4,1985,0,1,245,0
26668,57,83,3,5110,1,1,251,1
26669,84,29,1,621,1,0,261,0
26670,41,11,2,1274,0,1,265,1
26671,82,49,4,1210,1,0,266,1
26672,77,44,1,3837,0,0,242,0
26673,81,54,1,4803,0,1,251,1
26674,68,78,0,4872,1,0,244,0
26675,85,68,5,6081,1,1,273,1
26676,79,32,5,9919,1,1,246,1
26677,53,18,4,2028,1,1,259,1
26678,72,26,1,1929,1,0,253,1
26679,47,86,5,8818,1,1,259,1
26680,63,1,2,2811,1,0,247,0
26681,71,83,3,7323,1,0,248,1
26682,63,57,5,1967,1,1,258,1
26683,84,49,0,8821,1,1,264,1
26684,37,91,1,2031,0,0,245,1
26685,48,13,2,6117,1,1,257,1
26686,38,62,3,2651,0,1,248,1
26687,45,65,0,1898,0,0,262,1
26688,84,46,3,1061,0,0,278,0
26689,49,36,2,9596,0,0,259,1
26690,54,48,2,7225,1,1,276,1
26691,73,80,1,8189,0,0,280,1
26692,35,51,1,3866,0,1,261,1
26693,39,19,1,9538,0,0,258,0
26694,39,63,4,8251,0,0,246,1
26695,57,61,1,3880,1,1,264,1
26696,40,79,5,1180,0,1,255,1
26697,84,93,3,7913,0,1,253,0
26698,55,15,5,4721,1,1,275,1
26699,41,55,0,8614,1,1,248,1
26700,75,5,2,9681,1,1,257,1
26701,51,85,0,4447,0,0,264,1
26702,56,76,0,2292,1,1,281,1
26703,41,96,1,5608,0,0,280,1
26704,56,5,2,4499,0,1,256,1
26705,46,65,4,9351,0,1,261,0
26706,47,27,1,2617,0,1,262,1
26707,47,49,4,4451,0,1,261,1
26708,40,48,0,8742,1,0,259,0
26709,54,4,1,3489,1,0,252,1
26710,86,74,3,6472,0,0,241,0
26711,59,17,4,4538,0,0,250,1
26712,83,3,1,9142,0,0,267,1
26713,76,13,5,4553,0,1,262,1
26714,77,100,0,7086,1,0,257,1
26715,68,39,3,2342,0,0,269,1
26716,59,11,2,7954,0,1,267,0
26717,75,2,3,613,1,0,251,1
26718,61,59,3,2232,1,1,241,1
26719,62,3,5,38,0,1,260,1
26720,68,54,0,111,1,1,267,1
26721,77,2,0,8519,1,0,242,1
26722,42,76,2,2849,1,0,248,1
26723,52,52,4,205,1,1,280,1
26724,81,96,2,4235,1,0,256,1
26725,51,24,4,2679,0,1,269,1
26726,66,44,5,6510,0,1,270,0
26727,65,41,2,6644,1,0,271,1
26728,38,93,2,2561,0,1,259,1
26729,68,46,1,4271,0,0,242,1
26730,63,80,2,1601,1,0,257,1
26731,74,55,0,1717,0,0,242,1
26732,79,95,4,7347,1,0,258,1
26733,65,57,2,2236,0,0,253,0
26734,45,63,4,9114,1,0,266,0
26735,90,2,4,5819,0,0,255,1
26736,77,2,3,8034,0,1,274,1
26737,65,87,5,638,1,0,273,1
26738,42,26,1,8329,0,0,262,1
26739,82,62,2,1698,0,1,280,1
26740,58,70,4,8791,0,1,244,1
26741,47,100,2,4727,1,0,247,1
26742,73,95,5,2365,0,1,263,0
26743,85,79,1,9971,1,0,271,1
26744,53,61,5,8293,0,1,260,0
26745,55,46,4,9987,1,1,258,1
26746,83,71,3,2615,0,0,250,1
26747,31,74,2,8850,0,1,265,1
26748,83,86,0,3198,0,0,256,1
26749,47,22,1,6261,0,1,244,0
26750,82,61,3,7556,0,0,254,1
26751,74,72,4,1570,0,0,247,1
26752,45,50,4,9767,0,1,279,1
26753,73,40,1,9227,0,0,267,1
26754,91,0,5,6706,0,0,265,1
26755,66,52,1,621,1,1,266,1
26756,84,3,3,7195,1,1,244,1
26757,52,27,4,2921,1,1,263,0
26758,78,90,1,7419,1,0,249,0
26759,65,93,5,5960,0,0,280,1
26760,54,15,4,527,0,0,243,1
26761,39,64,5,7401,1,0,253,1
26762,52,9,0,2333,1,0,269,0
26763,52,82,0,2939,1,1,271,1
26764,65,75,2,3979,1,1,262,1
26765,51,82,3,2214,0,1,241,1
26766,58,79,4,6755,1,1,276,0
26767,47,74,4,7993,0,0,259,0
26768,63,16,1,849,1,0,266,1
26769,73,2,4,3987,1,1,271,0
26770,75,93,0,7294,0,1,250,1
26771,45,32,1,4222,1,1,260,0
26772,71,16,5,7370,0,1,247,0
26773,52,22,2,6954,1,1,272,1
26774,68,100,0,4378,1,1,258,1
26775,80,46,2,6916,1,1,268,1
26776,57,87,3,3750,1,0,255,1
26777,61,37,3,2331,0,0,271,1
26778,52,68,5,9027,1,1,251,1
26779,74,58,5,7901,0,1,267,1
26780,56,17,1,6338,0,1,256,1
26781,75,81,3,5517,0,0,257,1
26782,31,4,0,3980,1,1,249,1
26783,38,0,1,3977,1,1,250,0
26784,53,21,4,5770,0,0,264,1
26785,79,13,0,2675,0,0,260,1
26786,62,79,0,7196,1,0,274,1
26787,30,88,5,2121,1,1,243,1
26788,64,17,0,1040,1,1,257,1
26789,50,6,1,3820,1,1,272,1
26790,56,54,1,4982,1,1,246,1
26791,56,10,4,370,0,1,280,1
26792,95,30,3,3416,1,1,250,0
26793,83,95,3,9076,1,1,265,1
26794,60,88,0,8080,1,1,262,1
26795,58,40,4,1116,1,0,258,1
26796,85,46,1,4044,1,1,261,1
26797,36,14,2,4643,0,0,247,1
26798,67,37,2,5350,0,0,248,1
26799,39,99,3,5395,0,0,278,1
26800,36,29,4,4725,1,0,248,1
26801,40,2,4,4724,0,0,280,1
26802,65,1,4,6236,1,1,250,1
26803,67,22,2,4250,1,0,262,1
26804,54,90,2,9885,1,1,241,1
26805,58,17,4,5602,0,1,241,1
26806,69,44,3,9538,1,0,247,1
26807,43,37,4,3816,0,0,253,1
26808,74,7,5,3921,1,0,267,1
26809,61,44,5,8380,1,1,263,1
26810,59,37,5,1948,1,0,265,1
26811,42,79,5,3798,0,1,280,1
26812,75,66,4,8858,0,1,266,0
26813,89,77,3,8943,0,1,249,1
26814,66,38,0,3677,0,0,267,1
26815,78,17,5,1940,0,1,277,1
26816,56,60,2,574,0,0,268,1
26817,50,50,2,4393,1,1,254,1
26818,75,38,1,7737,0,1,265,1
26819,74,87,2,564,1,0,262,0
26820,80,95,1,413,0,0,279,1
26821,74,76,1,9541,0,1,241,1
26822,68,19,0,56,0,0,274,1
26823,87,21,4,6160,1,1,253,1
26824,74,55,3,7761,1,0,268,1
26825,51,62,3,2451,0,1,264,1
26826,60,84,5,4406,1,1,268,0
26827,82,96,5,2659,1,0,275,1
26828,41,99,4,6360,1,0,248,1
26829,41,51,2,9955,1,0,254,1
26830,35,24,3,6138,1,0,278,0
26831,44,75,3,1811,0,0,276,1
26832,58,16,2,3945,0,0,270,1
26833,66,33,5,6105,1,0,241,1
26834,68,15,5,4424,0,1,266,1
26835,52,77,3,255,0,0,264,1
26836,68,22,1,5255,0,0,275,1
26837,59,28,0,7707,1,0,274,1
26838,42,12,0,2760,0,0,248,1
26839,43,39,2,2290,1,0,258,1
26840,61,88,4,4941,1,1,269,0
26841,71,26,0,3105,1,0,249,1
26842,50,65,4,400,0,0,260,1
26843,83,43,5,8631,1,1,242,1
26844,53,3,3,4606,0,1,269,0
26845,86,74,4,542,1,1,275,1
26846,103,35,4,1773,0,1,244,1
26847,57,67,1,5321,1,0,252,0
26848,66,68,1,284,0,1,252,1
26849,70,20,3,8492,0,0,258,1
26850,56,29,3,5019,1,0,273,1
26851,72,31,0,8643,0,1,242,1
26852,90,54,0,9496,1,1,267,1
26853,63,1,5,1196,1,0,279,1
26854,44,50,1,7845,1,0,269,1
26855,42,93,5,5139,0,0,251,0
26856,53,31,0,8707,1,0,277,1
26857,46,44,2,1660,0,1,277,0
26858,35,17,3,2099,0,1,280,1
26859,57,74,1,878,0,0,245,1
26860,69,67,2,6353,0,0,280,0
26861,46,92,0,5149,1,0,281,1
26862,58,49,0,5310,1,1,278,1
26863,54,33,1,1631,1,0,247,0
26864,80,52,5,8940,1,0,276,1
26865,61,85,3,3013,0,0,267,1
26866,64,56,5,1169,1,1,265,1
26867,67,87,5,9040,1,0,242,0
26868,66,14,0,8513,0,1,252,1
26869,98,43,0,129,0,1,263,1
26870,89,56,0,6354,0,0,253,1
26871,70,28,4,2467,0,0,277,1
26872,34,43,1,1056,1,1,243,1
26873,68,58,1,2744,1,1,274,1
26874,63,60,3,1391,1,0,274,1
26875,68,17,3,8124,1,0,270,1
26876,48,94,1,4591,0,0,276,0
26877,74,28,1,5140,1,1,259,1
26878,74,64,5,7127,1,0,265,1
26879,38,61,0,567,0,0,274,1
26880,83,54,1,408,1,0,246,0
26881,87,96,1,2912,0,1,272,1
26882,53,100,0,6422,1,1,280,1
26883,34,19,0,8409,0,1,268,1
26884,63,43,1,486,1,1,271,1
26885,81,51,2,3016,1,1,248,1
26886,46,41,5,848,1,0,277,1
26887,40,93,3,6532,1,1,248,1
26888,56,25,1,2563,1,0,259,1
26889,86,95,0,492,1,0,242,1
26890,60,4,4,9139,1,1,260,1
26891,81,5,1,8621,0,1,241,1
26892,46,34,0,8541,0,0,277,1
26893,61,7,3,3807,1,0,267,0
26894,46,83,0,5448,0,1,274,0
26895,65,22,1,3430,0,1,258,1
26896,44,63,0,9283,1,1,280,1
26897,86,100,5,7009,1,0,280,0
26898,52,70,3,3571,0,0,260,1
26899,72,63,1,10000,1,0,268,1
26900,35,45,4,7406,1,0,246,1
26901,82,61,2,2652,0,1,276,1
26902,54,16,4,4936,0,1,262,1
26903,37,82,2,4651,0,0,272,1
26904,90,97,0,1014,0,1,244,0
26905,67,87,4,2861,0,1,255,1
26906,48,98,5,6598,1,0,261,1
26907,55,19,1,7043,1,0,277,1
26908,62,59,4,8291,1,1,266,0
26909,88,18,3,666,1,1,244,0
26910,74,72,4,7749,1,1,274,1
26911,75,76,2,7277,0,0,275,0
26912,52,46,4,723,1,1,266,1
26913,87,64,1,4707,0,1,279,1
26914,85,12,1,3907,0,1,261,1
26915,81,45,2,2068,0,1,244,1
26916,39,96,4,8583,1,0,263,1
26917,55,65,4,2388,0,0,277,1
26918,47,21,2,5942,0,0,269,1
26919,41,99,0,3981,1,1,265,1
26920,65,0,4,5329,1,0,259,1
26921,62,51,0,3704,1,1,255,0
26922,97,67,5,4070,1,1,249,1
26923,61,34,3,9879,1,0,276,1
26924,50,68,4,4573,1,0,270,1
26925,58,93,2,1777,0,1,247,1
26926,42,56,2,7222,0,1,243,1
26927,64,41,1,3774,1,0,246,1
26928,48,66,2,8114,0,0,277,1
26929,53,67,5,622,1,1,254,0
26930,36,2,4,6964,1,1,268,1
26931,88,1,5,3021,1,0,276,1
26932,33,56,4,9118,0,1,252,0
26933,54,57,1,361,1,0,255,1
26934,69,41,2,5438,0,1,242,1
26935,48,63,3,250,0,0,261,1
26936,74,94,0,8795,0,1,271,1
26937,62,5,1,7121,1,0,268,1
26938,84,3,0,5248,0,0,250,1
26939,48,82,4,5401,1,1,274,1
26940,72,57,5,6514,1,0,278,1
26941,83,77,0,2565,1,1,275,1
26942,80,85,0,480,1,0,254,0
26943,74,20,5,7945,1,0,279,1
26944,44,20,5,3744,1,0,251,1
26945,35,15,3,9172,1,0,262,1
26946,58,49,5,9765,1,1,270,1
26947,76,36,5,9173,1,0,270,1
26948,29,60,1,4159,1,0,249,1
26949,57,45,4,5244,0,0,246,1
26950,77,71,4,9305,0,0,248,0
26951,85,57,4,2923,1,1,257,1
26952,42,46,5,9669,0,1,263,0
26953,49,93,1,5014,1,0,278,0
26954,82,21,4,5276,1,1,277,1
26955,72,56,5,5226,0,0,265,1
26956,79,28,2,8296,0,1,242,1
26957,85,28,0,2027,0,1,262,0
26958,67,66,1,6310,0,1,244,1
26959,74,2,1,4023,0,1,247,1
26960,71,72,2,6107,1,0,251,1
26961,49,56,3,2571,0,1,259,1
26962,37,6,1,447,0,1,281,1
26963,67,82,5,8622,0,0,278,1
26964,48,74,5,7310,1,1,252,1
26965,66,33,0,6861,0,0,277,1
26966,39,54,2,5618,0,1,241,1
26967,48,75,5,4186,0,1,256,0
26968,35,5,5,6253,1,1,279,1
26969,64,48,1,805,0,0,245,1
26970,97,68,3,5913,0,0,241,1
26971,80,93,1,8986,0,1,279,1
26972,55,30,4,7544,0,1,274,1
26973,43,35,5,2164,0,1,262,1
26974,84,21,5,9144,1,1,259,1
26975,92,97,2,4469,1,0,269,1
26976,65,36,3,6886,1,0,270,1
26977,73,15,3,7376,0,1,269,1
26978,67,63,1,6596,1,0,260,1
26979,53,42,2,901,1,1,279,1
26980,54,97,0,288,0,1,243,0
26981,87,21,2,9487,0,0,255,1
26982,93,16,0,9556,0,0,278,1
26983,50,42,2,9548,0,1,259,1
26984,62,71,0,8267,1,0,246,1
26985,62,57,5,5243,1,1,249,1
26986,77,31,2,5131,1,1,256,1
26987,54,70,4,659,1,1,258,1
26988,39,24,2,3075,0,1,273,1
26989,57,54,1,3139,0,1,258,1
26990,51,45,4,3630,0,0,271,0
26991,71,3,0,6242,1,0,257,1
26992,61,35,0,3337,1,1,257,1
26993,53,44,1,8892,0,1,249,1
26994,86,43,1,8784,0,1,244,1
26995,54,24,0,2830,0,0,266,1
26996,82,73,5,7802,1,0,264,0
26997,75,100,4,7542,1,0,266,1
26998,49,44,5,1608,1,1,274,1
26999,57,59,3,2127,1,0,275,1
27000,67,60,5,5686,0,1,248,1
27001,88,2,3,7287,0,0,274,1
27002,58,31,1,553,0,1,256,1
27003,83,67,2,8207,1,1,281,1
27004,71,32,3,4674,0,1,281,1
27005,69,49,1,7704,0,1,256,1
27006,53,83,1,5391,0,1,254,1
27007,45,67,1,5685,1,0,254,1
27008,45,52,5,6299,0,1,262,1
27009,48,38,2,1432,0,1,255,1
27010,65,18,1,6687,0,1,255,0
27011,74,64,0,1857,1,1,259,1
27012,75,2,1,260,0,0,248,0
27013,49,32,4,8635,0,1,243,1
27014,65,83,1,4307,0,0,262,1
27015,66,72,4,1466,1,0,277,1
27016,56,40,4,4805,0,0,281,1
27017,40,99,4,2776,0,1,263,1
27018,55,71,1,7772,1,0,245,1
27019,80,74,4,8007,0,1,261,1
27020,44,41,2,1938,0,0,264,1
27021,58,38,5,6831,1,1,274,1
27022,36,10,0,7344,0,0,256,1
27023,75,31,2,3660,1,0,245,0
27024,46,94,0,2775,1,0,257,1
27025,80,22,0,3308,1,0,264,1
27026,35,84,4,7724,1,1,245,1
27027,44,72,5,4734,0,0,253,1
27028,69,21,4,494,1,0,272,1
27029,94,90,4,3129,0,1,256,1
27030,53,65,4,3416,1,0,264,1
